,Conditions,Date,DateUTC<br />,Dew PointF,Events,Gust SpeedMPH,Humidity,PrecipitationIn,Sea Level PressureIn,TemperatureF,TimeBST,TimeGMT,VisibilityMPH,Wind Direction,Wind SpeedMPH,WindDirDegrees
33,Partly Cloudy,2014/2/15,2014-02-15 11:00:00<br />,38.0,,,57.0,,29.18,49.0,,11:00 AM,19.0,SW,29.9,220.0
34,Mostly Cloudy,2014/2/15,2014-02-15 11:20:00<br />,39.2,,-,66.0,,29.18,50.0,,11:20 AM,6.2,SW,27.6,230.0
35,Scattered Clouds,2014/2/15,2014-02-15 11:50:00<br />,39.2,,40.3,66.0,,29.18,50.0,,11:50 AM,6.2,WSW,28.8,240.0
36,Scattered Clouds,2014/2/15,2014-02-15 12:00:00<br />,38.0,,,51.0,,29.2,51.0,,12:00 PM,19.0,SW,31.1,230.0
37,Light Rain Showers,2014/2/15,2014-02-15 12:20:00<br />,41.0,Rain,42.6,76.0,,29.21,48.2,,12:20 PM,6.2,WSW,25.3,240.0
38,Scattered Clouds,2014/2/15,2014-02-15 12:50:00<br />,41.0,,38.0,81.0,,29.21,46.4,,12:50 PM,6.2,WSW,25.3,240.0
39,Rain,2014/2/15,2014-02-15 13:00:00<br />,41.0,Rain,,68.0,,29.22,48.0,,1:00 PM,22.0,SW,27.6,230.0
40,Scattered Clouds,2014/2/15,2014-02-15 13:20:00<br />,41.0,,-,71.0,,29.21,50.0,,1:20 PM,6.2,SW,23.0,230.0
41,Scattered Clouds,2014/2/15,2014-02-15 13:50:00<br />,39.2,,-,66.0,,29.24,50.0,,1:50 PM,6.2,WSW,23.0,240.0
42,,2014/2/15,2014-02-15 14:00:00<br />,39.0,,,52.0,,29.23,51.0,,2:00 PM,31.0,WSW,23.0,240.0
43,Scattered Clouds,2014/2/15,2014-02-15 14:20:00<br />,39.2,,43.7,66.0,,29.24,50.0,,2:20 PM,6.2,WSW,31.1,250.0
44,Scattered Clouds,2014/2/15,2014-02-15 14:50:00<br />,39.2,,-,71.0,,29.27,48.2,,2:50 PM,6.2,WSW,24.2,250.0
45,Scattered Clouds,2014/2/15,2014-02-15 15:00:00<br />,38.0,,,57.0,,29.28,49.0,,3:00 PM,22.0,WSW,27.6,240.0
46,Partly Cloudy,2014/2/15,2014-02-15 15:20:00<br />,37.4,,38.0,66.0,,29.3,48.2,,3:20 PM,6.2,WSW,25.3,250.0
47,Scattered Clouds,2014/2/15,2014-02-15 15:50:00<br />,37.4,,-,66.0,,29.3,48.2,,3:50 PM,6.2,WSW,24.2,250.0
48,Partly Cloudy,2014/2/15,2014-02-15 16:00:00<br />,38.0,,,57.0,,29.31,48.0,,4:00 PM,22.0,WSW,26.5,240.0
49,Partly Cloudy,2014/2/15,2014-02-15 16:20:00<br />,37.4,,-,66.0,,29.33,48.2,,4:20 PM,6.2,WSW,21.9,250.0
50,Partly Cloudy,2014/2/15,2014-02-15 16:50:00<br />,37.4,,-,66.0,,29.36,48.2,,4:50 PM,6.2,WSW,20.7,250.0
51,,2014/2/15,2014-02-15 17:00:00<br />,38.0,,,61.0,,29.36,47.0,,5:00 PM,22.0,WSW,23.0,250.0
52,Scattered Clouds,2014/2/15,2014-02-15 17:20:00<br />,39.2,,-,76.0,,29.36,46.4,,5:20 PM,6.2,WSW,20.7,240.0
53,Scattered Clouds,2014/2/15,2014-02-15 17:50:00<br />,37.4,,-,71.0,,29.39,46.4,,5:50 PM,6.2,WSW,18.4,250.0
54,Partly Cloudy,2014/2/15,2014-02-15 18:00:00<br />,38.0,,,65.0,,29.41,46.0,,6:00 PM,18.0,WSW,19.6,240.0
55,Mostly Cloudy,2014/2/15,2014-02-15 18:20:00<br />,37.4,,-,71.0,,29.42,46.4,,6:20 PM,6.2,WSW,17.3,240.0
56,Scattered Clouds,2014/2/15,2014-02-15 18:50:00<br />,37.4,,-,71.0,,29.44,46.4,,6:50 PM,6.2,WSW,17.3,250.0
57,Scattered Clouds,2014/2/15,2014-02-15 19:00:00<br />,37.0,,,66.0,,29.45,45.0,,7:00 PM,19.0,WSW,18.4,250.0
58,Scattered Clouds,2014/2/15,2014-02-15 19:20:00<br />,37.4,,-,71.0,,29.44,46.4,,7:20 PM,6.2,WSW,15.0,250.0
59,Scattered Clouds,2014/2/15,2014-02-15 19:50:00<br />,37.4,,-,71.0,,29.47,46.4,,7:50 PM,6.2,WSW,17.3,250.0
60,Scattered Clouds,2014/2/15,2014-02-15 20:00:00<br />,38.0,,,67.0,,29.48,45.0,,8:00 PM,18.0,WSW,17.3,250.0
61,Clear,2014/2/15,2014-02-15 20:20:00<br />,37.4,,-,76.0,,29.47,44.6,,8:20 PM,-9999.0,WSW,15.0,250.0
62,Clear,2014/2/15,2014-02-15 20:50:00<br />,37.4,,-,71.0,,29.5,46.4,,8:50 PM,-9999.0,WSW,15.0,250.0
63,,2014/2/15,2014-02-15 21:00:00<br />,37.0,,,74.0,,29.52,43.0,,9:00 PM,19.0,WSW,15.0,250.0
64,Clear,2014/2/15,2014-02-15 21:20:00<br />,37.4,,-,76.0,,29.5,44.6,,9:20 PM,-9999.0,WSW,15.0,250.0
65,Clear,2014/2/15,2014-02-15 21:50:00<br />,37.4,,-,81.0,,29.53,42.8,,9:50 PM,-9999.0,WSW,13.8,250.0
66,Mostly Cloudy,2014/2/15,2014-02-15 22:00:00<br />,37.0,,,72.0,,29.55,43.0,,10:00 PM,19.0,WSW,15.0,250.0
67,Clear,2014/2/15,2014-02-15 22:20:00<br />,37.4,,-,81.0,,29.56,42.8,,10:20 PM,-9999.0,WSW,12.7,250.0
68,Clear,2014/2/15,2014-02-15 22:50:00<br />,37.4,,-,81.0,,29.56,42.8,,10:50 PM,-9999.0,WSW,11.5,240.0
69,Scattered Clouds,2014/2/15,2014-02-15 23:00:00<br />,37.0,,,75.0,,29.57,42.0,,11:00 PM,19.0,WSW,12.7,240.0
70,Clear,2014/2/15,2014-02-15 23:20:00<br />,37.4,,-,87.0,,29.59,41.0,,11:20 PM,-9999.0,WSW,11.5,240.0
71,Clear,2014/2/15,2014-02-15 23:50:00<br />,37.4,,-,87.0,,29.59,41.0,,11:50 PM,-9999.0,WSW,11.5,250.0
0,,2014/2/16,2014-02-16 00:00:00<br />,36.0,,,75.0,,29.6,41.0,,12:00 AM,19.0,WSW,12.7,250.0
1,Clear,2014/2/16,2014-02-16 00:20:00<br />,37.4,,-,87.0,,29.59,41.0,,12:20 AM,-9999.0,WSW,10.4,250.0
2,Clear,2014/2/16,2014-02-16 00:50:00<br />,37.4,,-,87.0,,29.62,41.0,,12:50 AM,-9999.0,WSW,10.4,250.0
3,,2014/2/16,2014-02-16 01:00:00<br />,36.0,,,83.0,,29.63,39.0,,1:00 AM,19.0,WSW,10.4,250.0
4,Unknown,2014/2/16,2014-02-16 01:20:00<br />,35.6,,-,81.0,,29.62,41.0,,1:20 AM,6.2,WSW,11.5,250.0
5,Unknown,2014/2/16,2014-02-16 01:50:00<br />,35.6,,-,81.0,,29.65,41.0,,1:50 AM,6.2,WSW,10.4,250.0
6,Rain,2014/2/16,2014-02-16 02:00:00<br />,36.0,Rain,,83.0,,29.65,39.0,,2:00 AM,17.0,WSW,10.4,250.0
7,Unknown,2014/2/16,2014-02-16 02:20:00<br />,35.6,,-,81.0,,29.65,41.0,,2:20 AM,6.2,West,10.4,260.0
8,Clear,2014/2/16,2014-02-16 02:50:00<br />,35.6,,-,81.0,,29.65,41.0,,2:50 AM,-9999.0,WSW,12.7,250.0
9,Rain,2014/2/16,2014-02-16 03:00:00<br />,35.0,Rain,,82.0,,29.66,39.0,,3:00 AM,15.0,WSW,12.7,250.0
10,Clear,2014/2/16,2014-02-16 03:20:00<br />,35.6,,-,81.0,,29.68,41.0,,3:20 AM,-9999.0,West,8.1,270.0
11,Clear,2014/2/16,2014-02-16 03:50:00<br />,35.6,,-,81.0,,29.68,41.0,,3:50 AM,-9999.0,West,8.1,270.0
12,Light Rain Showers,2014/2/16,2014-02-16 04:00:00<br />,34.0,Rain,,81.0,,29.68,38.0,,4:00 AM,15.0,West,8.1,270.0
13,Clear,2014/2/16,2014-02-16 04:20:00<br />,33.8,,-,81.0,,29.68,39.2,,4:20 AM,-9999.0,West,11.5,260.0
14,Clear,2014/2/16,2014-02-16 04:50:00<br />,33.8,,-,81.0,,29.68,39.2,,4:50 AM,-9999.0,WSW,10.4,250.0
15,Rain,2014/2/16,2014-02-16 05:00:00<br />,34.0,Rain,,78.0,,29.7,38.0,,5:00 AM,15.0,WSW,10.4,240.0
16,Clear,2014/2/16,2014-02-16 05:20:00<br />,33.8,,-,81.0,,29.71,39.2,,5:20 AM,-9999.0,WSW,10.4,250.0
17,Clear,2014/2/16,2014-02-16 05:50:00<br />,33.8,,-,81.0,,29.71,39.2,,5:50 AM,-9999.0,WSW,8.1,250.0
18,Unknown Precipitation,2014/2/16,2014-02-16 06:00:00<br />,33.0,,,85.0,,29.71,36.0,,6:00 AM,17.0,West,6.9,260.0
19,Clear,2014/2/16,2014-02-16 06:20:00<br />,33.8,,-,87.0,,29.71,37.4,,6:20 AM,-9999.0,WSW,8.1,250.0
20,Clear,2014/2/16,2014-02-16 06:50:00<br />,33.8,,-,81.0,,29.71,39.2,,6:50 AM,-9999.0,West,6.9,280.0
21,Unknown Precipitation,2014/2/16,2014-02-16 07:00:00<br />,34.0,,,79.0,,29.73,38.0,,7:00 AM,15.0,West,6.9,280.0
22,Clear,2014/2/16,2014-02-16 07:20:00<br />,33.8,,-,87.0,,29.74,37.4,,7:20 AM,-9999.0,West,8.1,260.0
23,Clear,2014/2/16,2014-02-16 07:50:00<br />,33.8,,-,93.0,,29.74,35.6,,7:50 AM,-9999.0,SW,8.1,220.0
24,Unknown Precipitation,2014/2/16,2014-02-16 08:00:00<br />,34.0,,,84.0,,29.76,37.0,,8:00 AM,16.0,SW,8.1,220.0
25,Clear,2014/2/16,2014-02-16 08:20:00<br />,33.8,,-,87.0,,29.77,37.4,,8:20 AM,-9999.0,SSW,6.9,210.0
26,Clear,2014/2/16,2014-02-16 08:50:00<br />,35.6,,-,87.0,,29.77,39.2,,8:50 AM,-9999.0,SW,9.2,230.0
27,Unknown Precipitation,2014/2/16,2014-02-16 09:00:00<br />,35.0,,,79.0,,29.78,39.0,,9:00 AM,14.0,SW,9.2,230.0
28,Clear,2014/2/16,2014-02-16 09:20:00<br />,35.6,,-,87.0,,29.77,39.2,,9:20 AM,-9999.0,WSW,9.2,240.0
29,Clear,2014/2/16,2014-02-16 09:50:00<br />,35.6,,-,81.0,,29.77,41.0,,9:50 AM,-9999.0,WSW,8.1,250.0
30,,2014/2/16,2014-02-16 10:00:00<br />,37.0,,,71.0,,29.78,43.0,,10:00 AM,16.0,WSW,9.2,250.0
31,Partly Cloudy,2014/2/16,2014-02-16 10:20:00<br />,37.4,,-,76.0,,29.77,44.6,,10:20 AM,6.2,WSW,9.2,240.0
32,Partly Cloudy,2014/2/16,2014-02-16 10:50:00<br />,35.6,,-,66.0,,29.8,46.4,,10:50 AM,6.2,WSW,9.2,240.0
33,,2014/2/16,2014-02-16 11:00:00<br />,36.0,,,55.0,,29.79,47.0,,11:00 AM,17.0,SW,9.2,230.0
34,Partly Cloudy,2014/2/16,2014-02-16 11:20:00<br />,33.8,,-,58.0,,29.8,48.2,,11:20 AM,6.2,West,10.4,260.0
35,Partly Cloudy,2014/2/16,2014-02-16 11:50:00<br />,32.0,,-,54.0,,29.8,48.2,,11:50 AM,6.2,WSW,11.5,250.0
36,,2014/2/16,2014-02-16 12:00:00<br />,32.0,,,42.0,,29.79,48.0,,12:00 PM,19.0,West,11.5,260.0
37,Partly Cloudy,2014/2/16,2014-02-16 12:20:00<br />,33.8,,-,54.0,,29.8,50.0,,12:20 PM,6.2,WSW,10.4,250.0
38,Partly Cloudy,2014/2/16,2014-02-16 12:50:00<br />,33.8,,-,54.0,,29.77,50.0,,12:50 PM,6.2,WSW,11.5,250.0
39,,2014/2/16,2014-02-16 13:00:00<br />,33.0,,,41.0,,29.79,49.0,,1:00 PM,19.0,WSW,11.5,240.0
40,Partly Cloudy,2014/2/16,2014-02-16 13:20:00<br />,33.8,,-,54.0,,29.77,50.0,,1:20 PM,6.2,WSW,11.5,250.0
41,Partly Cloudy,2014/2/16,2014-02-16 13:50:00<br />,33.8,,-,54.0,,29.77,50.0,,1:50 PM,6.2,WSW,12.7,250.0
42,,2014/2/16,2014-02-16 14:00:00<br />,34.0,,,43.0,,29.77,50.0,,2:00 PM,19.0,WSW,11.5,240.0
43,Scattered Clouds,2014/2/16,2014-02-16 14:20:00<br />,33.8,,-,54.0,,29.77,50.0,,2:20 PM,6.2,SW,11.5,230.0
44,Scattered Clouds,2014/2/16,2014-02-16 14:50:00<br />,33.8,,-,54.0,,29.74,50.0,,2:50 PM,6.2,SW,10.4,230.0
45,Scattered Clouds,2014/2/16,2014-02-16 15:00:00<br />,34.0,,,39.0,,29.76,51.0,,3:00 PM,22.0,SW,10.4,220.0
46,Scattered Clouds,2014/2/16,2014-02-16 15:20:00<br />,33.8,,-,54.0,,29.74,50.0,,3:20 PM,6.2,SW,12.7,230.0
47,Partly Cloudy,2014/2/16,2014-02-16 15:50:00<br />,30.2,,-,47.0,,29.74,50.0,,3:50 PM,6.2,SSW,11.5,210.0
48,,2014/2/16,2014-02-16 16:00:00<br />,32.0,,,38.0,,29.75,50.0,,4:00 PM,19.0,SW,11.5,220.0
49,Partly Cloudy,2014/2/16,2014-02-16 16:20:00<br />,33.8,,-,54.0,,29.74,50.0,,4:20 PM,6.2,SSW,11.5,200.0
50,Partly Cloudy,2014/2/16,2014-02-16 16:50:00<br />,33.8,,-,58.0,,29.74,48.2,,4:50 PM,6.2,SW,9.2,220.0
51,,2014/2/16,2014-02-16 17:00:00<br />,34.0,,,46.0,,29.74,48.0,,5:00 PM,19.0,SSW,9.2,210.0
52,Partly Cloudy,2014/2/16,2014-02-16 17:20:00<br />,35.6,,-,66.0,,29.74,46.4,,5:20 PM,6.2,SSW,8.1,200.0
53,Partly Cloudy,2014/2/16,2014-02-16 17:50:00<br />,37.4,,-,71.0,,29.74,46.4,,5:50 PM,6.2,SSW,10.4,200.0
54,Light Rain Showers,2014/2/16,2014-02-16 18:00:00<br />,37.0,Rain,,58.0,,29.75,47.0,,6:00 PM,17.0,South,9.2,180.0
55,Clear,2014/2/16,2014-02-16 18:20:00<br />,37.4,,-,76.0,,29.74,44.6,,6:20 PM,-9999.0,South,9.2,180.0
56,Clear,2014/2/16,2014-02-16 18:50:00<br />,37.4,,-,76.0,,29.74,44.6,,6:50 PM,-9999.0,South,8.1,180.0
57,Light Rain Showers,2014/2/16,2014-02-16 19:00:00<br />,38.0,Rain,,68.0,,29.75,45.0,,7:00 PM,17.0,South,6.9,170.0
58,Clear,2014/2/16,2014-02-16 19:20:00<br />,39.2,,-,87.0,,29.74,42.8,,7:20 PM,-9999.0,South,10.4,180.0
59,Clear,2014/2/16,2014-02-16 19:50:00<br />,39.2,,-,87.0,,29.74,42.8,,7:50 PM,-9999.0,South,8.1,190.0
60,Rain,2014/2/16,2014-02-16 20:00:00<br />,40.0,Rain,,79.0,,29.76,44.0,,8:00 PM,16.0,South,6.9,180.0
61,Unknown,2014/2/16,2014-02-16 20:20:00<br />,39.2,,-,87.0,,29.74,42.8,,8:20 PM,5.6,SSW,5.8,210.0
62,Unknown,2014/2/16,2014-02-16 20:50:00<br />,39.2,,-,87.0,,29.74,42.8,,8:50 PM,5.6,SSW,6.9,210.0
63,Mostly Cloudy,2014/2/16,2014-02-16 21:00:00<br />,40.0,,,86.0,,29.75,43.0,,9:00 PM,11.0,SSW,6.9,200.0
64,Unknown,2014/2/16,2014-02-16 21:20:00<br />,39.2,,-,93.0,,29.74,41.0,,9:20 PM,5.0,SSW,6.9,200.0
65,Unknown,2014/2/16,2014-02-16 21:50:00<br />,37.4,,-,93.0,,29.74,39.2,,9:50 PM,4.3,SSW,5.8,200.0
66,Light Rain Showers,2014/2/16,2014-02-16 22:00:00<br />,40.0,Rain,,83.0,,29.75,44.0,,10:00 PM,9.0,South,5.8,180.0
67,Unknown,2014/2/16,2014-02-16 22:20:00<br />,37.4,,-,93.0,,29.74,39.2,,10:20 PM,4.3,South,4.6,170.0
68,Unknown,2014/2/16,2014-02-16 22:50:00<br />,39.2,,-,93.0,,29.74,41.0,,10:50 PM,4.3,SSE,5.8,160.0
69,Light Rain,2014/2/16,2014-02-16 23:00:00<br />,39.0,Rain,,91.0,,29.74,41.0,,11:00 PM,7.0,SE,5.8,140.0
70,Unknown,2014/2/16,2014-02-16 23:20:00<br />,39.2,,-,93.0,,29.74,41.0,,11:20 PM,4.3,SE,4.6,140.0
71,Unknown,2014/2/16,2014-02-16 23:50:00<br />,39.2,,-,100.0,,29.74,39.2,,11:50 PM,4.3,SSE,4.6,150.0
0,Rain,2014/2/17,2014-02-17 00:00:00<br />,38.0,Rain,,92.0,,29.74,39.0,,12:00 AM,4.0,SE,5.8,140.0
1,Unknown,2014/2/17,2014-02-17 00:20:00<br />,39.2,,-,100.0,,29.74,39.2,,12:20 AM,3.7,SSE,4.6,160.0
2,Unknown,2014/2/17,2014-02-17 00:50:00<br />,39.2,,-,100.0,,29.71,39.2,,12:50 AM,3.7,SSE,4.6,150.0
3,Rain,2014/2/17,2014-02-17 01:00:00<br />,38.0,Rain,,95.0,,29.73,39.0,,1:00 AM,5.0,SSE,5.8,150.0
4,Unknown,2014/2/17,2014-02-17 01:20:00<br />,39.2,,-,100.0,,29.71,39.2,,1:20 AM,3.1,South,4.6,180.0
5,Unknown,2014/2/17,2014-02-17 01:50:00<br />,39.2,,-,93.0,,29.71,41.0,,1:50 AM,3.7,South,4.6,180.0
6,Light Rain,2014/2/17,2014-02-17 02:00:00<br />,39.0,Rain,,93.0,,29.73,40.0,,2:00 AM,6.0,SSE,5.8,150.0
7,Unknown,2014/2/17,2014-02-17 02:20:00<br />,39.2,,-,100.0,,29.71,39.2,,2:20 AM,3.1,South,4.6,170.0
8,Unknown,2014/2/17,2014-02-17 02:50:00<br />,37.4,,-,93.0,,29.71,39.2,,2:50 AM,3.7,SSE,3.5,160.0
9,Rain,2014/2/17,2014-02-17 03:00:00<br />,37.0,Rain,,93.0,,29.73,38.0,,3:00 AM,4.0,SE,5.8,140.0
10,Unknown,2014/2/17,2014-02-17 03:20:00<br />,39.2,,-,100.0,,29.71,39.2,,3:20 AM,3.7,SSE,5.8,150.0
11,Unknown,2014/2/17,2014-02-17 03:50:00<br />,37.4,,-,93.0,,29.71,39.2,,3:50 AM,3.7,SE,4.6,140.0
12,Mist,2014/2/17,2014-02-17 04:00:00<br />,37.0,,,95.0,,29.72,38.0,,4:00 AM,6.0,SE,5.8,140.0
13,Unknown,2014/2/17,2014-02-17 04:20:00<br />,37.4,,-,93.0,,29.71,39.2,,4:20 AM,3.7,SE,5.8,140.0
14,Unknown,2014/2/17,2014-02-17 04:50:00<br />,39.2,,-,93.0,,29.71,41.0,,4:50 AM,5.0,SE,6.9,140.0
15,Light Drizzle,2014/2/17,2014-02-17 05:00:00<br />,39.0,Rain,,98.0,,29.72,39.0,,5:00 AM,9.0,SE,6.9,130.0
16,Unknown,2014/2/17,2014-02-17 05:20:00<br />,39.2,,-,93.0,,29.71,41.0,,5:20 AM,5.6,SE,6.9,140.0
17,Partly Cloudy,2014/2/17,2014-02-17 05:50:00<br />,39.2,,-,93.0,,29.71,41.0,,5:50 AM,6.2,SE,8.1,130.0
18,Light Drizzle,2014/2/17,2014-02-17 06:00:00<br />,38.0,Rain,,92.0,,29.72,40.0,,6:00 AM,9.0,SE,8.1,130.0
19,Partly Cloudy,2014/2/17,2014-02-17 06:20:00<br />,39.2,,-,100.0,,29.71,39.2,,6:20 AM,6.2,SE,8.1,130.0
20,Mostly Cloudy,2014/2/17,2014-02-17 06:50:00<br />,41.0,,-,100.0,,29.71,41.0,,6:50 AM,6.2,SE,8.1,140.0
21,Light Rain Showers,2014/2/17,2014-02-17 07:00:00<br />,41.0,Rain,,92.0,,29.73,43.0,,7:00 AM,13.0,SE,9.2,130.0
22,Mostly Cloudy,2014/2/17,2014-02-17 07:20:00<br />,42.8,,-,100.0,,29.74,42.8,,7:20 AM,6.2,SSE,6.9,150.0
23,Mostly Cloudy,2014/2/17,2014-02-17 07:50:00<br />,42.8,,-,93.0,,29.74,44.6,,7:50 AM,6.2,Variable,8.1,0.0
24,Rain,2014/2/17,2014-02-17 08:00:00<br />,42.0,Rain,,87.0,,29.74,45.0,,8:00 AM,13.0,SSE,6.9,150.0
25,Mostly Cloudy,2014/2/17,2014-02-17 08:20:00<br />,42.8,,-,93.0,,29.74,44.6,,8:20 AM,6.2,SSE,6.9,160.0
26,Partly Cloudy,2014/2/17,2014-02-17 08:50:00<br />,44.6,,-,93.0,,29.74,46.4,,8:50 AM,6.2,South,10.4,190.0
27,Rain,2014/2/17,2014-02-17 09:00:00<br />,44.0,Rain,,83.0,,29.75,47.0,,9:00 AM,17.0,South,11.5,180.0
28,Light Rain,2014/2/17,2014-02-17 09:20:00<br />,44.6,Rain,-,87.0,,29.74,48.2,,9:20 AM,6.2,South,13.8,190.0
29,Mostly Cloudy,2014/2/17,2014-02-17 09:50:00<br />,44.6,,-,87.0,,29.77,48.2,,9:50 AM,6.2,South,13.8,190.0
30,Mostly Cloudy,2014/2/17,2014-02-17 10:00:00<br />,44.0,,,83.0,,29.76,48.0,,10:00 AM,12.0,South,11.5,180.0
31,Partly Cloudy,2014/2/17,2014-02-17 10:20:00<br />,44.6,,-,87.0,,29.77,48.2,,10:20 AM,6.2,South,12.7,190.0
32,Light Rain,2014/2/17,2014-02-17 10:50:00<br />,44.6,Rain,24.2,82.0,,29.77,50.0,,10:50 AM,6.2,South,12.7,190.0
33,Light Rain Showers,2014/2/17,2014-02-17 11:00:00<br />,44.0,Rain,,77.0,,29.77,49.0,,11:00 AM,16.0,South,12.7,190.0
34,Mostly Cloudy,2014/2/17,2014-02-17 11:20:00<br />,44.6,,-,82.0,,29.77,50.0,,11:20 AM,6.2,South,15.0,190.0
35,Mostly Cloudy,2014/2/17,2014-02-17 11:50:00<br />,42.8,,-,76.0,,29.77,50.0,,11:50 AM,6.2,SSW,15.0,200.0
36,Rain,2014/2/17,2014-02-17 12:00:00<br />,43.0,Rain,,70.0,,29.78,50.0,,12:00 PM,17.0,South,15.0,180.0
37,Mostly Cloudy,2014/2/17,2014-02-17 12:20:00<br />,42.8,,-,76.0,,29.77,50.0,,12:20 PM,6.2,South,12.7,190.0
38,Mostly Cloudy,2014/2/17,2014-02-17 12:50:00<br />,42.8,,-,76.0,,29.77,50.0,,12:50 PM,6.2,South,12.7,190.0
39,Mostly Cloudy,2014/2/17,2014-02-17 13:00:00<br />,42.0,,,64.0,,29.78,50.0,,1:00 PM,19.0,South,11.5,180.0
40,Partly Cloudy,2014/2/17,2014-02-17 13:20:00<br />,42.8,,-,76.0,,29.77,50.0,,1:20 PM,6.2,South,15.0,190.0
41,Unknown,2014/2/17,2014-02-17 13:50:00<br />,42.8,,-,76.0,,29.77,50.0,,1:50 PM,6.2,South,15.0,190.0
42,Scattered Clouds,2014/2/17,2014-02-17 14:00:00<br />,42.0,,,65.0,,29.77,50.0,,2:00 PM,19.0,South,12.7,180.0
43,Partly Cloudy,2014/2/17,2014-02-17 14:20:00<br />,41.0,,-,71.0,,29.77,50.0,,2:20 PM,6.2,South,15.0,190.0
44,Partly Cloudy,2014/2/17,2014-02-17 14:50:00<br />,41.0,,-,71.0,,29.77,50.0,,2:50 PM,6.2,South,17.3,180.0
45,Scattered Clouds,2014/2/17,2014-02-17 15:00:00<br />,40.0,,,60.0,,29.77,50.0,,3:00 PM,18.0,South,16.1,180.0
46,Partly Cloudy,2014/2/17,2014-02-17 15:20:00<br />,41.0,,-,67.0,,29.77,51.8,,3:20 PM,6.2,South,15.0,170.0
47,Partly Cloudy,2014/2/17,2014-02-17 15:50:00<br />,41.0,,-,71.0,,29.77,50.0,,3:50 PM,6.2,South,16.1,180.0
48,Rain,2014/2/17,2014-02-17 16:00:00<br />,41.0,Rain,,62.0,,29.77,50.0,,4:00 PM,19.0,South,13.8,170.0
49,Partly Cloudy,2014/2/17,2014-02-17 16:20:00<br />,41.0,,-,71.0,,29.77,50.0,,4:20 PM,6.2,South,13.8,170.0
50,Clear,2014/2/17,2014-02-17 16:50:00<br />,41.0,,-,71.0,,29.77,50.0,,4:50 PM,-9999.0,South,13.8,180.0
51,Partly Cloudy,2014/2/17,2014-02-17 17:00:00<br />,41.0,,,64.0,,29.77,49.0,,5:00 PM,16.0,SSE,16.1,160.0
52,Partly Cloudy,2014/2/17,2014-02-17 17:20:00<br />,41.0,,-,76.0,,29.77,48.2,,5:20 PM,6.2,South,15.0,180.0
53,Partly Cloudy,2014/2/17,2014-02-17 17:50:00<br />,41.0,,-,76.0,,29.77,48.2,,5:50 PM,6.2,South,13.8,170.0
54,Mostly Cloudy,2014/2/17,2014-02-17 18:00:00<br />,40.0,,,61.0,,29.77,49.0,,6:00 PM,19.0,SSE,15.0,160.0
55,Partly Cloudy,2014/2/17,2014-02-17 18:20:00<br />,39.2,,-,66.0,,29.77,50.0,,6:20 PM,6.2,South,12.7,170.0
56,Light Rain,2014/2/17,2014-02-17 18:50:00<br />,39.2,Rain,-,66.0,,29.77,50.0,,6:50 PM,6.2,South,15.0,170.0
57,Mostly Cloudy,2014/2/17,2014-02-17 19:00:00<br />,39.0,,,58.0,,29.78,49.0,,7:00 PM,19.0,South,15.0,170.0
58,Light Rain,2014/2/17,2014-02-17 19:20:00<br />,39.2,Rain,26.5,71.0,,29.77,48.2,,7:20 PM,6.2,South,15.0,180.0
59,Light Rain,2014/2/17,2014-02-17 19:50:00<br />,41.0,Rain,-,76.0,,29.8,48.2,,7:50 PM,6.2,South,15.0,170.0
60,Light Rain Showers,2014/2/17,2014-02-17 20:00:00<br />,41.0,Rain,,68.0,,29.8,48.0,,8:00 PM,12.0,South,13.8,170.0
61,Light Rain,2014/2/17,2014-02-17 20:20:00<br />,41.0,Rain,-,76.0,,29.8,48.2,,8:20 PM,6.2,South,11.5,170.0
62,Light Rain,2014/2/17,2014-02-17 20:50:00<br />,42.8,Rain,-,87.0,,29.8,46.4,,8:50 PM,6.2,SSE,13.8,160.0
63,Rain,2014/2/17,2014-02-17 21:00:00<br />,42.0,Rain,,79.0,,29.81,47.0,,9:00 PM,11.0,SSE,13.8,160.0
64,Light Rain,2014/2/17,2014-02-17 21:20:00<br />,42.8,Rain,-,87.0,,29.8,46.4,,9:20 PM,6.2,South,16.1,180.0
65,Light Rain,2014/2/17,2014-02-17 21:50:00<br />,42.8,Rain,-,87.0,,29.8,46.4,,9:50 PM,6.2,South,11.5,170.0
66,Light Rain Showers,2014/2/17,2014-02-17 22:00:00<br />,43.0,Rain,,87.0,,29.81,46.0,,10:00 PM,7.0,SSE,11.5,160.0
67,Light Rain,2014/2/17,2014-02-17 22:20:00<br />,42.8,Rain,-,87.0,,29.8,46.4,,10:20 PM,6.2,South,10.4,170.0
68,Light Rain,2014/2/17,2014-02-17 22:50:00<br />,42.8,Rain,-,87.0,,29.8,46.4,,10:50 PM,6.2,South,12.7,180.0
69,Rain,2014/2/17,2014-02-17 23:00:00<br />,44.0,Rain,,83.0,,29.81,47.0,,11:00 PM,9.0,South,12.7,170.0
70,Light Rain,2014/2/17,2014-02-17 23:20:00<br />,42.8,Rain,-,87.0,,29.8,46.4,,11:20 PM,6.2,South,11.5,180.0
71,Light Rain,2014/2/17,2014-02-17 23:50:00<br />,42.8,Rain,-,87.0,,29.8,46.4,,11:50 PM,6.2,South,11.5,180.0
